nohup: ignoring input
Starting Power Logger...
2026-02-07 14:56:39.498303: 5322
2026-02-07 14:56:40.499400: 5322
2026-02-07 14:56:41.500517: 5807
2026-02-07 14:56:42.501627: 5322
2026-02-07 14:56:43.502775: 5322
2026-02-07 14:56:44.503922: 5221
2026-02-07 14:56:45.505017: 5222
2026-02-07 14:56:46.506117: 5322
2026-02-07 14:56:47.507248: 5221
2026-02-07 14:56:48.508381: 5322
2026-02-07 14:56:49.509481: 5322
2026-02-07 14:56:50.510818: 5322
2026-02-07 14:56:51.512110: 5322
2026-02-07 14:56:52.513316: 5121
2026-02-07 14:56:53.514477: 5322
2026-02-07 14:56:54.515623: 5322
2026-02-07 14:56:55.516825: 5322
2026-02-07 14:56:56.517940: 5322
2026-02-07 14:56:57.519054: 5322
2026-02-07 14:56:58.520224: 5322
2026-02-07 14:56:59.521361: 5322
2026-02-07 14:57:00.522483: 5322
2026-02-07 14:57:01.523642: 6572
2026-02-07 14:57:02.523989: 5706
2026-02-07 14:57:03.525163: 5706
2026-02-07 14:57:04.526316: 5322
2026-02-07 14:57:05.527488: 5322
2026-02-07 14:57:06.528606: 5322
2026-02-07 14:57:07.529744: 5322
2026-02-07 14:57:08.531189: 5322
2026-02-07 14:57:09.532322: 5322
2026-02-07 14:57:10.533510: 5322
2026-02-07 14:57:11.534693: 5322
2026-02-07 14:57:12.535800: 5322
2026-02-07 14:57:13.536024: 5322
2026-02-07 14:57:14.537196: 5322
2026-02-07 14:57:15.538368: 5121
2026-02-07 14:57:16.539499: 5322
2026-02-07 14:57:17.540608: 5322
2026-02-07 14:57:18.541722: 5322
2026-02-07 14:57:19.542875: 5706
2026-02-07 14:57:20.544403: 5322
2026-02-07 14:57:21.545564: 5322
2026-02-07 14:57:22.546741: 5322
2026-02-07 14:57:23.548040: 5221
2026-02-07 14:57:24.549202: 5322
2026-02-07 14:57:25.550364: 5322
2026-02-07 14:57:26.551566: 5322
2026-02-07 14:57:27.552736: 5322
2026-02-07 14:57:28.554109: 5322
2026-02-07 14:57:29.555270: 5322
2026-02-07 14:57:30.556593: 5221
2026-02-07 14:57:31.557753: 5322
2026-02-07 14:57:32.558921: 5322
2026-02-07 14:57:33.560111: 5322
2026-02-07 14:57:34.561467: 5121
2026-02-07 14:57:35.562612: 5221
2026-02-07 14:57:36.563756: 5322
2026-02-07 14:57:37.564873: 5322
2026-02-07 14:57:38.566046: 5322
2026-02-07 14:57:39.567183: 5121
2026-02-07 14:57:40.568306: 5322
2026-02-07 14:57:41.569462: 5322
2026-02-07 14:57:42.570659: 5322
2026-02-07 14:57:43.571809: 5222
2026-02-07 14:57:44.573303: 5322
2026-02-07 14:57:45.574776: 5322
2026-02-07 14:57:46.575966: 5322
2026-02-07 14:57:47.577125: 5322
2026-02-07 14:57:48.578290: 5706
2026-02-07 14:57:49.579399: 5221
2026-02-07 14:57:50.579984: 5322
2026-02-07 14:57:51.581134: 5322
2026-02-07 14:57:52.582253: 5221
2026-02-07 14:57:53.583354: 5322
2026-02-07 14:57:54.584007: 5322
2026-02-07 14:57:55.585320: 5322
2026-02-07 14:57:56.586421: 5221
2026-02-07 14:57:57.587511: 5322
2026-02-07 14:57:58.588032: 5322
2026-02-07 14:57:59.589187: 5322
2026-02-07 14:58:00.590318: 5121
2026-02-07 14:58:01.591429: 6673
2026-02-07 14:58:02.592579: 5706
2026-02-07 14:58:03.593717: 5322
2026-02-07 14:58:04.594864: 5322
2026-02-07 14:58:05.596019: 5322
2026-02-07 14:58:06.597317: 5322
2026-02-07 14:58:07.598477: 5322
2026-02-07 14:58:08.599621: 5322
2026-02-07 14:58:09.600032: 5322
2026-02-07 14:58:10.601193: 5322
2026-02-07 14:58:11.602345: 5322
2026-02-07 14:58:12.603493: 5322
2026-02-07 14:58:13.604949: 5322
2026-02-07 14:58:14.606409: 5322
2026-02-07 14:58:15.607930: 5706
2026-02-07 14:58:16.609032: 5322
2026-02-07 14:58:17.610373: 5322
2026-02-07 14:58:18.611507: 5322
2026-02-07 14:58:19.612697: 5322
2026-02-07 14:58:20.613879: 5322
2026-02-07 14:58:21.615025: 5322
2026-02-07 14:58:22.616273: 5221
2026-02-07 14:58:23.617389: 5322
2026-02-07 14:58:24.618515: 5322
2026-02-07 14:58:25.619649: 5322
2026-02-07 14:58:26.620782: 5322
2026-02-07 14:58:27.622271: 5322
2026-02-07 14:58:28.623471: 5322
2026-02-07 14:58:29.624967: 5807
2026-02-07 14:58:30.626308: 5322
2026-02-07 14:58:31.627410: 5322
2026-02-07 14:58:32.628519: 5322
2026-02-07 14:58:33.629620: 5322
2026-02-07 14:58:34.630748: 5322
2026-02-07 14:58:35.632427: 5322
2026-02-07 14:58:36.633745: 5322
2026-02-07 14:58:37.634889: 5322
2026-02-07 14:58:38.636354: 5322
2026-02-07 14:58:39.638161: 5322
2026-02-07 14:58:40.639365: 5221
2026-02-07 14:58:41.640513: 5322
2026-02-07 14:58:42.641859: 5322
2026-02-07 14:58:43.643014: 5121
2026-02-07 14:58:44.644218: 5121
2026-02-07 14:58:45.645389: 5221
2026-02-07 14:58:46.646501: 5121
2026-02-07 14:58:47.647667: 5322
2026-02-07 14:58:48.648133: 5222
2026-02-07 14:58:49.649239: 5322
2026-02-07 14:58:50.650390: 5322
2026-02-07 14:58:51.651536: 5322
2026-02-07 14:58:52.652150: 5322
2026-02-07 14:58:53.653259: 5322
2026-02-07 14:58:54.654560: 5221
2026-02-07 14:58:55.655701: 5222
2026-02-07 14:58:56.657156: 5322
2026-02-07 14:58:57.658333: 5322
2026-02-07 14:58:58.659812: 5322
2026-02-07 14:58:59.660977: 5322
2026-02-07 14:59:00.662136: 5322
2026-02-07 14:59:01.663426: 6189
2026-02-07 14:59:02.664925: 5706
2026-02-07 14:59:03.666038: 5322
2026-02-07 14:59:04.667399: 5322
2026-02-07 14:59:05.668760: 5322
2026-02-07 14:59:06.669908: 5322
2026-02-07 14:59:07.671010: 5322
2026-02-07 14:59:08.672032: 5322
2026-02-07 14:59:09.673128: 5322
2026-02-07 14:59:10.674224: 5322
2026-02-07 14:59:11.675399: 5322
2026-02-07 14:59:12.676504: 5322
2026-02-07 14:59:13.677871: 5322
2026-02-07 14:59:14.678985: 5322
2026-02-07 14:59:15.680126: 5121
2026-02-07 14:59:16.681289: 5322
2026-02-07 14:59:17.682424: 5322
2026-02-07 14:59:18.683756: 5322
2026-02-07 14:59:19.683986: 5322
2026-02-07 14:59:20.685114: 5322
2026-02-07 14:59:21.686280: 5322
2026-02-07 14:59:22.687451: 5322
2026-02-07 14:59:23.688122: 5322
2026-02-07 14:59:24.689580: 5322
2026-02-07 14:59:25.690680: 5322
2026-02-07 14:59:26.691828: 5322
2026-02-07 14:59:27.693291: 5322
2026-02-07 14:59:28.694446: 5322
2026-02-07 14:59:29.695966: 5121
2026-02-07 14:59:30.697307: 5322
2026-02-07 14:59:31.698772: 5322
2026-02-07 14:59:32.700127: 5322
2026-02-07 14:59:33.701304: 5322
2026-02-07 14:59:34.702755: 5322
2026-02-07 14:59:35.703969: 5322
2026-02-07 14:59:36.705058: 5322
2026-02-07 14:59:37.706534: 5322
2026-02-07 14:59:38.707691: 6190
2026-02-07 14:59:39.708027: 5322
2026-02-07 14:59:40.709186: 5322
2026-02-07 14:59:41.710449: 5322
2026-02-07 14:59:42.711598: 5322
2026-02-07 14:59:43.712128: 5322
2026-02-07 14:59:44.713285: 5322
2026-02-07 14:59:45.714389: 5322
2026-02-07 14:59:46.715690: 5322
2026-02-07 14:59:47.716167: 5322
2026-02-07 14:59:48.717330: 5322
2026-02-07 14:59:49.718483: 5322
2026-02-07 14:59:50.719635: 5322
2026-02-07 14:59:51.720813: 5322
2026-02-07 14:59:52.721993: 5322
2026-02-07 14:59:53.723476: 5322
2026-02-07 14:59:54.724592: 5322
2026-02-07 14:59:55.725775: 5322
2026-02-07 14:59:56.727124: 5322
2026-02-07 14:59:57.728247: 5322
2026-02-07 14:59:58.729563: 5322
2026-02-07 14:59:59.730716: 5322
2026-02-07 15:00:00.731817: 5322
2026-02-07 15:00:01.732048: 6189
2026-02-07 15:00:02.733350: 5706
2026-02-07 15:00:03.734793: 5322
2026-02-07 15:00:04.736096: 5322
2026-02-07 15:00:05.737198: 5322
2026-02-07 15:00:06.738304: 5322
2026-02-07 15:00:07.739406: 5322
2026-02-07 15:00:08.740018: 5322
2026-02-07 15:00:09.741427: 5322
2026-02-07 15:00:10.742549: 5322
2026-02-07 15:00:11.743657: 5322
2026-02-07 15:00:12.744014: 5322
2026-02-07 15:00:13.745169: 5322
2026-02-07 15:00:14.746271: 5322
2026-02-07 15:00:15.747388: 5121
2026-02-07 15:00:16.748728: 5322
2026-02-07 15:00:17.749899: 5322
2026-02-07 15:00:18.751010: 5322
2026-02-07 15:00:19.752178: 5322
2026-02-07 15:00:20.753327: 5322
2026-02-07 15:00:21.754488: 5322
2026-02-07 15:00:22.755636: 5121
2026-02-07 15:00:23.756795: 5322
2026-02-07 15:00:24.757956: 5322
2026-02-07 15:00:25.759133: 5221
2026-02-07 15:00:26.760294: 5322
2026-02-07 15:00:27.761455: 5322
2026-02-07 15:00:28.762596: 5322
2026-02-07 15:00:29.763740: 5322
2026-02-07 15:00:30.764038: 5322
2026-02-07 15:00:31.765188: 5322
2026-02-07 15:00:32.766343: 5322
2026-02-07 15:00:33.767508: 5322
2026-02-07 15:00:34.768191: 5322
2026-02-07 15:00:35.769339: 5322
2026-02-07 15:00:36.770647: 5222
2026-02-07 15:00:37.771847: 5222
2026-02-07 15:00:38.772986: 5322
2026-02-07 15:00:39.774580: 5322
2026-02-07 15:00:40.776078: 5322
2026-02-07 15:00:41.777537: 5322
2026-02-07 15:00:42.778831: 5322
2026-02-07 15:00:43.780020: 5322
2026-02-07 15:00:44.781119: 5322
2026-02-07 15:00:45.782221: 5322
2026-02-07 15:00:46.783348: 5322
2026-02-07 15:00:47.784237: 5322
2026-02-07 15:00:48.785386: 5322
2026-02-07 15:00:49.786472: 5322
2026-02-07 15:00:50.787581: 5322
2026-02-07 15:00:51.788755: 5322
2026-02-07 15:00:52.789877: 5322
2026-02-07 15:00:53.791219: 5322
2026-02-07 15:00:54.792149: 5322
2026-02-07 15:00:55.793284: 5322
2026-02-07 15:00:56.794437: 5322
2026-02-07 15:00:57.795540: 5221
2026-02-07 15:00:58.796706: 5322
2026-02-07 15:00:59.797858: 5222
2026-02-07 15:01:00.798962: 5322
2026-02-07 15:01:01.800114: 6189
2026-02-07 15:01:02.801264: 5706
2026-02-07 15:01:03.802410: 5322
2026-02-07 15:01:04.803743: 5322
2026-02-07 15:01:05.804401: 5121
2026-02-07 15:01:06.805569: 5121
2026-02-07 15:01:07.806711: 5121
2026-02-07 15:01:08.807796: 5322
2026-02-07 15:01:09.808908: 5322
2026-02-07 15:01:10.810205: 5322
2026-02-07 15:01:11.811321: 5322
2026-02-07 15:01:12.812485: 5322
2026-02-07 15:01:13.813646: 5322
2026-02-07 15:01:14.814805: 5322
2026-02-07 15:01:15.816007: 5322
2026-02-07 15:01:16.817337: 5322
2026-02-07 15:01:17.818482: 5322
2026-02-07 15:01:18.819640: 5221
2026-02-07 15:01:19.820004: 5322
2026-02-07 15:01:20.821168: 5322
2026-02-07 15:01:21.822285: 5322
2026-02-07 15:01:22.823454: 5322
2026-02-07 15:01:23.824037: 5322
2026-02-07 15:01:24.825144: 5706
2026-02-07 15:01:25.826295: 5322
2026-02-07 15:01:26.827657: 5322
2026-02-07 15:01:27.828761: 5322
2026-02-07 15:01:28.829912: 5322
2026-02-07 15:01:29.831288: 5322
2026-02-07 15:01:30.832186: 5322
2026-02-07 15:01:31.833296: 5322
2026-02-07 15:01:32.834635: 5322
2026-02-07 15:01:33.835773: 5121
2026-02-07 15:01:34.835966: 5322
2026-02-07 15:01:35.837115: 5322
2026-02-07 15:01:36.838286: 5322
2026-02-07 15:01:37.839583: 5322
2026-02-07 15:01:38.840016: 5322
2026-02-07 15:01:39.841737: 5706
2026-02-07 15:01:40.842879: 5322
2026-02-07 15:01:41.843993: 5322
2026-02-07 15:01:42.845119: 5322
2026-02-07 15:01:43.846273: 5322
2026-02-07 15:01:44.847434: 5322
2026-02-07 15:01:45.848595: 5322
2026-02-07 15:01:46.849965: 5322
2026-02-07 15:01:47.851132: 5322
2026-02-07 15:01:48.852304: 5322
2026-02-07 15:01:49.853479: 5121
2026-02-07 15:01:50.854833: 5322
2026-02-07 15:01:51.856240: 5121
2026-02-07 15:01:52.857609: 5322
2026-02-07 15:01:53.858779: 5322
2026-02-07 15:01:54.859998: 5322
2026-02-07 15:01:55.861175: 5322
2026-02-07 15:01:56.862337: 5322
2026-02-07 15:01:57.863679: 5322
2026-02-07 15:01:58.865098: 5121
2026-02-07 15:01:59.866275: 5221
2026-02-07 15:02:00.867444: 5322
2026-02-07 15:02:01.868046: 6290
2026-02-07 15:02:02.869238: 5706
2026-02-07 15:02:03.870347: 5322
2026-02-07 15:02:04.871726: 5322
2026-02-07 15:02:05.872051: 5322
2026-02-07 15:02:06.873220: 5322
2026-02-07 15:02:07.874360: 5322
2026-02-07 15:02:08.875708: 5322
2026-02-07 15:02:09.876252: 5322
2026-02-07 15:02:10.877425: 5322
2026-02-07 15:02:11.878588: 5322
2026-02-07 15:02:12.879760: 5322
2026-02-07 15:02:13.881102: 5322
2026-02-07 15:02:14.882443: 5322
2026-02-07 15:02:15.883558: 5322
2026-02-07 15:02:16.885157: 5322
2026-02-07 15:02:17.886326: 5322
2026-02-07 15:02:18.887707: 5322
2026-02-07 15:02:19.889085: 5322
2026-02-07 15:02:20.890490: 5322
2026-02-07 15:02:21.891653: 5322
2026-02-07 15:02:22.892204: 5322
2026-02-07 15:02:23.893321: 5322
2026-02-07 15:02:24.894427: 5322
2026-02-07 15:02:25.895535: 5322
2026-02-07 15:02:26.896389: 5322
2026-02-07 15:02:27.897745: 5322
2026-02-07 15:02:28.898864: 5322
2026-02-07 15:02:29.900166: 5322
2026-02-07 15:02:30.901604: 5222
2026-02-07 15:02:31.902989: 5322
2026-02-07 15:02:32.904181: 5322
2026-02-07 15:02:33.905340: 5322
2026-02-07 15:02:34.906531: 5322
2026-02-07 15:02:35.907631: 5322
2026-02-07 15:02:36.908764: 5322
2026-02-07 15:02:37.910203: 5322
2026-02-07 15:02:38.911388: 5221
2026-02-07 15:02:39.912724: 5322
2026-02-07 15:02:40.913858: 5121
2026-02-07 15:02:41.914974: 5322
2026-02-07 15:02:42.916379: 5322
2026-02-07 15:02:43.917693: 5322
2026-02-07 15:02:44.919050: 5322
2026-02-07 15:02:45.920195: 5322
2026-02-07 15:02:46.921569: 5322
2026-02-07 15:02:47.922927: 5322
2026-02-07 15:02:48.924220: 5322
2026-02-07 15:02:49.925589: 5221
2026-02-07 15:02:50.927040: 5322
2026-02-07 15:02:51.928318: 5322
2026-02-07 15:02:52.929424: 5322
2026-02-07 15:02:53.930769: 5322
2026-02-07 15:02:54.932420: 5322
2026-02-07 15:02:55.933595: 5706
2026-02-07 15:02:56.935387: 5322
2026-02-07 15:02:57.936733: 5121
2026-02-07 15:02:58.938502: 5322
2026-02-07 15:02:59.939680: 5322
2026-02-07 15:03:00.940232: 5322
2026-02-07 15:03:01.941587: 6572
2026-02-07 15:03:02.943439: 5706
2026-02-07 15:03:03.944124: 5322
2026-02-07 15:03:04.945476: 5322
2026-02-07 15:03:05.946622: 5322
2026-02-07 15:03:06.947795: 5322
2026-02-07 15:03:07.949594: 5322
2026-02-07 15:03:08.950927: 5322
2026-02-07 15:03:09.952237: 5322
2026-02-07 15:03:10.954117: 5322
2026-02-07 15:03:11.955472: 5322
2026-02-07 15:03:12.956681: 5322
2026-02-07 15:03:13.958133: 5322
2026-02-07 15:03:14.959480: 5322
2026-02-07 15:03:15.960859: 5322
2026-02-07 15:03:16.962733: 5322
2026-02-07 15:03:17.964138: 5322
2026-02-07 15:03:18.965516: 5322
2026-02-07 15:03:19.966857: 5322
2026-02-07 15:03:20.968590: 5322
2026-02-07 15:03:21.969767: 5322
2026-02-07 15:03:22.971641: 5322
2026-02-07 15:03:23.972326: 5322
2026-02-07 15:03:24.973486: 5322
2026-02-07 15:03:25.974817: 5322
2026-02-07 15:03:26.976248: 5322
2026-02-07 15:03:27.977567: 5322
2026-02-07 15:03:28.978916: 5322
2026-02-07 15:03:29.980033: 5322
2026-02-07 15:03:30.981191: 5322
2026-02-07 15:03:31.982376: 5322
2026-02-07 15:03:32.983721: 5322
2026-02-07 15:03:33.985179: 5322
2026-02-07 15:03:34.986548: 5322
2026-02-07 15:03:35.988365: 5322
2026-02-07 15:03:36.989534: 5322
2026-02-07 15:03:37.990872: 5322
2026-02-07 15:03:38.991997: 5322
2026-02-07 15:03:39.993493: 5322
2026-02-07 15:03:40.995232: 5322
2026-02-07 15:03:41.996211: 5706
2026-02-07 15:03:42.997411: 5322
2026-02-07 15:03:43.998532: 5322
2026-02-07 15:03:44.999866: 5322
2026-02-07 15:03:46.001209: 5322
2026-02-07 15:03:47.002374: 5322
2026-02-07 15:03:48.003738: 5322
2026-02-07 15:03:49.005160: 5322
2026-02-07 15:03:50.006563: 5322
2026-02-07 15:03:51.008322: 5322
2026-02-07 15:03:52.010252: 5322
2026-02-07 15:03:53.011573: 5322
2026-02-07 15:03:54.012898: 5322
2026-02-07 15:03:55.014744: 5322
2026-02-07 15:03:56.015944: 5322
2026-02-07 15:03:57.017257: 5322
2026-02-07 15:03:58.018614: 5322
2026-02-07 15:03:59.020425: 5322
2026-02-07 15:04:00.021856: 5121
2026-02-07 15:04:01.022982: 5322
2026-02-07 15:04:02.024772: 6189
2026-02-07 15:04:03.025940: 5706
2026-02-07 15:04:04.027267: 5322
2026-02-07 15:04:05.028720: 5322
2026-02-07 15:04:06.029881: 5322
2026-02-07 15:04:07.031252: 5322
2026-02-07 15:04:08.032256: 5322
2026-02-07 15:04:09.033650: 5322
2026-02-07 15:04:10.034767: 5322
2026-02-07 15:04:11.036157: 5322
2026-02-07 15:04:12.037554: 5322
2026-02-07 15:04:13.038741: 5322
2026-02-07 15:04:14.040128: 5322
2026-02-07 15:04:15.041497: 5322
2026-02-07 15:04:16.043260: 5322
2026-02-07 15:04:17.044669: 5322
2026-02-07 15:04:18.046017: 5322
2026-02-07 15:04:19.047454: 5322
2026-02-07 15:04:20.048239: 5322
2026-02-07 15:04:21.049588: 5322
2026-02-07 15:04:22.050757: 5322
2026-02-07 15:04:23.051876: 5322
2026-02-07 15:04:24.053218: 5322
2026-02-07 15:04:25.055017: 5322
2026-02-07 15:04:26.056396: 5322
2026-02-07 15:04:27.058142: 5322
2026-02-07 15:04:28.060010: 5322
2026-02-07 15:04:29.061792: 5322
2026-02-07 15:04:30.063570: 5322
2026-02-07 15:04:31.065379: 5322
2026-02-07 15:04:32.067145: 5322
2026-02-07 15:04:33.068519: 5221
2026-02-07 15:04:34.069867: 5322
2026-02-07 15:04:35.071258: 5322
2026-02-07 15:04:36.072451: 5322
2026-02-07 15:04:37.073786: 5322
2026-02-07 15:04:38.075207: 5322
2026-02-07 15:04:39.076574: 5322
2026-02-07 15:04:40.077969: 5322
2026-02-07 15:04:41.079143: 5121
2026-02-07 15:04:42.080462: 5322
2026-02-07 15:04:43.081840: 5322
2026-02-07 15:04:44.083228: 5221
2026-02-07 15:04:45.084581: 5322
2026-02-07 15:04:46.085969: 5221
2026-02-07 15:04:47.087313: 5322
2026-02-07 15:04:48.088209: 5322
2026-02-07 15:04:49.089526: 5322
2026-02-07 15:04:50.090872: 5322
2026-02-07 15:04:51.092257: 5322
2026-02-07 15:04:52.093639: 5322
2026-02-07 15:04:53.095004: 5322
2026-02-07 15:04:54.096360: 5322
2026-02-07 15:04:55.097716: 5121
2026-02-07 15:04:56.099088: 5322
2026-02-07 15:04:57.100181: 5322
2026-02-07 15:04:58.101482: 5322
2026-02-07 15:04:59.102892: 5322
2026-02-07 15:05:00.104150: 5322
2026-02-07 15:05:01.105315: 5322
2026-02-07 15:05:02.106643: 6190
2026-02-07 15:05:03.107785: 5706
2026-02-07 15:05:04.109149: 5322
2026-02-07 15:05:05.110517: 5322
2026-02-07 15:05:06.111966: 5322
2026-02-07 15:05:07.113353: 5322
2026-02-07 15:05:08.114684: 5322
2026-02-07 15:05:09.116041: 5322
2026-02-07 15:05:10.117419: 5322
2026-02-07 15:05:11.118777: 5322
2026-02-07 15:05:12.119986: 5322
2026-02-07 15:05:13.121329: 5322
2026-02-07 15:05:14.122655: 5322
2026-02-07 15:05:15.123836: 5322
2026-02-07 15:05:16.125163: 5322
2026-02-07 15:05:17.126527: 5322
2026-02-07 15:05:18.127944: 5322
2026-02-07 15:05:19.129288: 5322
2026-02-07 15:05:20.130615: 5322
2026-02-07 15:05:21.131992: 5322
2026-02-07 15:05:22.133331: 5322
2026-02-07 15:05:23.134691: 5322
2026-02-07 15:05:24.135864: 5322
2026-02-07 15:05:25.136205: 5322
2026-02-07 15:05:26.137509: 5322
2026-02-07 15:05:27.138866: 5322
2026-02-07 15:05:28.140219: 5121
2026-02-07 15:05:29.141554: 5322
2026-02-07 15:05:30.142863: 5322
2026-02-07 15:05:31.144198: 5322
2026-02-07 15:05:32.145364: 5322
2026-02-07 15:05:33.146667: 5322
2026-02-07 15:05:34.148049: 5221
2026-02-07 15:05:35.149331: 5322
2026-02-07 15:05:36.150516: 5322
2026-02-07 15:05:37.151863: 5322
2026-02-07 15:05:38.153178: 5322
2026-02-07 15:05:39.154528: 5322
2026-02-07 15:05:40.155846: 5322
2026-02-07 15:05:41.157150: 5322
2026-02-07 15:05:42.158482: 5322
2026-02-07 15:05:43.159860: 5222
2026-02-07 15:05:44.161190: 5322
2026-02-07 15:05:45.162516: 5322
2026-02-07 15:05:46.163825: 5322
2026-02-07 15:05:47.165171: 5322
2026-02-07 15:05:48.166518: 5322
2026-02-07 15:05:49.167823: 5322
2026-02-07 15:05:50.169150: 5322
2026-02-07 15:05:51.170470: 5322
2026-02-07 15:05:52.171801: 5322
2026-02-07 15:05:53.173225: 5322
2026-02-07 15:05:54.174592: 5706
2026-02-07 15:05:55.175972: 5322
2026-02-07 15:05:56.177306: 5322
2026-02-07 15:05:57.178645: 5322
2026-02-07 15:05:58.179828: 5322
2026-02-07 15:05:59.181180: 5322
2026-02-07 15:06:00.182303: 5121
2026-02-07 15:06:01.183630: 6471
2026-02-07 15:06:02.184981: 6190
2026-02-07 15:06:03.186355: 5706
2026-02-07 15:06:04.187731: 5322
2026-02-07 15:06:05.188921: 5322
2026-02-07 15:06:06.190254: 5322
2026-02-07 15:06:07.191624: 5322
2026-02-07 15:06:08.192951: 5322
2026-02-07 15:06:09.194301: 5322
2026-02-07 15:06:10.195657: 5322
2026-02-07 15:06:11.196826: 5322
2026-02-07 15:06:12.198192: 5322
2026-02-07 15:06:13.199363: 5322
2026-02-07 15:06:14.200546: 5121
2026-02-07 15:06:15.201897: 5322
2026-02-07 15:06:16.203316: 5322
2026-02-07 15:06:17.204643: 5121
2026-02-07 15:06:18.205990: 5322
2026-02-07 15:06:19.207282: 5322
2026-02-07 15:06:20.208573: 5322
2026-02-07 15:06:21.209929: 5322
2026-02-07 15:06:22.211112: 5322
2026-02-07 15:06:23.212440: 5322
2026-02-07 15:06:24.213826: 5322
2026-02-07 15:06:25.215026: 5322
2026-02-07 15:06:26.216332: 5322
2026-02-07 15:06:27.217748: 5322
2026-02-07 15:06:28.219111: 5322
2026-02-07 15:06:29.220311: 5322
2026-02-07 15:06:30.221619: 5322
2026-02-07 15:06:31.222783: 5322
2026-02-07 15:06:32.223971: 5322
2026-02-07 15:06:33.225372: 5322
2026-02-07 15:06:34.226541: 5322
2026-02-07 15:06:35.227962: 5322
2026-02-07 15:06:36.229173: 5322
2026-02-07 15:06:37.230524: 5423
2026-02-07 15:06:38.231959: 5322
2026-02-07 15:06:39.233072: 5222
2026-02-07 15:06:40.234462: 5322
2026-02-07 15:06:41.235982: 5322
2026-02-07 15:06:42.237334: 5322
2026-02-07 15:06:43.238653: 5322
2026-02-07 15:06:44.240020: 5322
2026-02-07 15:06:45.241183: 5322
2026-02-07 15:06:46.242564: 5121
2026-02-07 15:06:47.243972: 5322
2026-02-07 15:06:48.245739: 5322
2026-02-07 15:06:49.247131: 5322
2026-02-07 15:06:50.248841: 5322
2026-02-07 15:06:51.250526: 5322
2026-02-07 15:06:52.251704: 5322
2026-02-07 15:06:53.253165: 5322
2026-02-07 15:06:54.254597: 5322
2026-02-07 15:06:55.256366: 5322
2026-02-07 15:06:56.257788: 5322
2026-02-07 15:06:57.259240: 5322
2026-02-07 15:06:58.260688: 5322
2026-02-07 15:06:59.261848: 5322
2026-02-07 15:07:00.263156: 5322
2026-02-07 15:07:01.264240: 7438
2026-02-07 15:07:02.265410: 5706
2026-02-07 15:07:03.267219: 5706
2026-02-07 15:07:04.269007: 5322
2026-02-07 15:07:05.270764: 5322
2026-02-07 15:07:06.272546: 5322
2026-02-07 15:07:07.274001: 5322
2026-02-07 15:07:08.275180: 5322
2026-02-07 15:07:09.276346: 5322
2026-02-07 15:07:10.277708: 5322
2026-02-07 15:07:11.279175: 5221
2026-02-07 15:07:12.280753: 5322
2026-02-07 15:07:13.282536: 5322
2026-02-07 15:07:14.284249: 5322
2026-02-07 15:07:15.286037: 5322
2026-02-07 15:07:16.287837: 5322
2026-02-07 15:07:17.289731: 5322
2026-02-07 15:07:18.291116: 5322
2026-02-07 15:07:19.292471: 5322
2026-02-07 15:07:20.293839: 5322
2026-02-07 15:07:21.295676: 5121
2026-02-07 15:07:22.296987: 5322
2026-02-07 15:07:23.298388: 5322
2026-02-07 15:07:24.299769: 5322
2026-02-07 15:07:25.300955: 5322
2026-02-07 15:07:26.302359: 5322
2026-02-07 15:07:27.303762: 5322
2026-02-07 15:07:28.304927: 5322
2026-02-07 15:07:29.306297: 5322
2026-02-07 15:07:30.307937: 5322
2026-02-07 15:07:31.309245: 5322
2026-02-07 15:07:32.310608: 5322
2026-02-07 15:07:33.312242: 5322
2026-02-07 15:07:34.313585: 5322
2026-02-07 15:07:35.314931: 5322
2026-02-07 15:07:36.316270: 5121
2026-02-07 15:07:37.317684: 5706
2026-02-07 15:07:38.319081: 5322
2026-02-07 15:07:39.320484: 5322
2026-02-07 15:07:40.321807: 5322
2026-02-07 15:07:41.323158: 5322
2026-02-07 15:07:42.324575: 5322
2026-02-07 15:07:43.325931: 5121
2026-02-07 15:07:44.327326: 5322
