nohup: ignoring input
Starting Power Logger...
2026-02-07 11:09:08.919614: 4764
2026-02-07 11:09:09.920734: 5026
2026-02-07 11:09:10.921236: 5017
2026-02-07 11:09:11.922399: 5017
2026-02-07 11:09:12.923515: 4990
2026-02-07 11:09:13.924650: 4990
2026-02-07 11:09:14.925234: 5017
2026-02-07 11:09:15.926366: 5017
2026-02-07 11:09:16.927482: 5026
2026-02-07 11:09:17.928606: 5017
2026-02-07 11:09:18.929236: 4990
2026-02-07 11:09:19.930363: 4981
2026-02-07 11:09:20.931484: 5062
2026-02-07 11:09:21.932640: 5017
2026-02-07 11:09:22.933306: 4954
2026-02-07 11:09:23.934421: 4990
2026-02-07 11:09:24.935549: 4981
2026-02-07 11:09:25.936693: 4855
2026-02-07 11:09:26.937244: 4792
2026-02-07 11:09:27.938408: 4756
2026-02-07 11:09:28.939558: 4692
2026-02-07 11:09:29.940695: 4764
2026-02-07 11:09:30.941327: 4764
2026-02-07 11:09:31.942471: 4800
2026-02-07 11:09:32.943693: 4800
2026-02-07 11:09:33.944829: 4764
2026-02-07 11:09:34.945253: 4764
2026-02-07 11:09:35.946400: 4828
2026-02-07 11:09:36.947551: 4828
2026-02-07 11:09:37.948694: 4828
2026-02-07 11:09:38.949254: 4764
2026-02-07 11:09:39.950393: 4728
2026-02-07 11:09:40.951582: 4836
2026-02-07 11:09:41.952732: 4764
2026-02-07 11:09:42.953261: 4756
2026-02-07 11:09:43.954458: 4800
2026-02-07 11:09:44.955640: 4800
2026-02-07 11:09:45.956824: 4792
2026-02-07 11:09:46.957364: 4628
2026-02-07 11:09:47.958486: 4764
2026-02-07 11:09:48.959610: 4728
2026-02-07 11:09:49.960795: 4736
2026-02-07 11:09:50.961265: 4792
2026-02-07 11:09:51.962479: 4736
2026-02-07 11:09:52.963626: 4764
2026-02-07 11:09:53.964780: 4773
2026-02-07 11:09:54.965257: 4792
2026-02-07 11:09:55.966425: 4828
2026-02-07 11:09:56.967568: 4828
2026-02-07 11:09:57.968711: 4792
2026-02-07 11:09:58.969305: 4764
2026-02-07 11:09:59.970513: 4792
2026-02-07 11:10:00.971649: 4864
2026-02-07 11:10:01.972802: 4800
2026-02-07 11:10:02.973255: 4792
2026-02-07 11:10:03.974450: 4728
2026-02-07 11:10:04.975588: 4792
2026-02-07 11:10:05.976820: 4828
2026-02-07 11:10:06.977316: 4728
2026-02-07 11:10:07.978562: 4728
2026-02-07 11:10:08.979699: 4764
2026-02-07 11:10:09.980842: 4864
2026-02-07 11:10:10.981313: 4764
2026-02-07 11:10:11.982462: 4764
2026-02-07 11:10:12.983607: 4764
2026-02-07 11:10:13.984794: 4756
2026-02-07 11:10:14.985285: 4764
2026-02-07 11:10:15.986415: 4764
2026-02-07 11:10:16.987575: 4672
2026-02-07 11:10:17.988695: 4700
2026-02-07 11:10:18.989248: 4891
2026-02-07 11:10:19.990362: 5053
2026-02-07 11:10:20.991479: 4891
2026-02-07 11:10:21.992674: 5026
2026-02-07 11:10:22.993254: 5053
2026-02-07 11:10:23.994381: 4990
2026-02-07 11:10:24.995500: 5017
2026-02-07 11:10:25.998203: 5017
2026-02-07 11:10:27.001363: 5017
2026-02-07 11:10:28.005307: 5017
2026-02-07 11:10:29.006426: 5053
2026-02-07 11:10:30.007543: 5062
2026-02-07 11:10:31.008662: 5026
2026-02-07 11:10:32.009235: 5053
2026-02-07 11:10:33.010413: 5053
2026-02-07 11:10:34.011593: 5017
2026-02-07 11:10:35.012716: 5026
2026-02-07 11:10:36.013233: 5017
2026-02-07 11:10:37.014353: 5026
2026-02-07 11:10:38.015473: 5026
2026-02-07 11:10:39.016628: 5017
2026-02-07 11:10:40.017269: 5017
2026-02-07 11:10:41.018386: 5026
2026-02-07 11:10:42.019505: 4990
2026-02-07 11:10:43.020625: 5062
2026-02-07 11:10:44.021233: 5026
2026-02-07 11:10:45.022411: 5053
2026-02-07 11:10:46.023532: 5026
2026-02-07 11:10:47.024711: 4891
2026-02-07 11:10:48.025279: 5017
2026-02-07 11:10:49.026397: 4990
2026-02-07 11:10:50.027561: 4981
2026-02-07 11:10:51.028697: 5053
2026-02-07 11:10:52.029237: 5026
2026-02-07 11:10:53.030350: 5017
2026-02-07 11:10:54.031473: 5017
2026-02-07 11:10:55.032589: 5017
2026-02-07 11:10:56.033290: 5053
2026-02-07 11:10:57.034409: 4981
2026-02-07 11:10:58.035526: 4981
2026-02-07 11:10:59.036641: 5053
2026-02-07 11:11:00.037239: 4954
2026-02-07 11:11:01.038358: 5017
2026-02-07 11:11:02.039560: 5017
2026-02-07 11:11:03.040744: 5017
2026-02-07 11:11:04.041232: 4891
2026-02-07 11:11:05.042357: 4990
2026-02-07 11:11:06.043474: 4981
2026-02-07 11:11:07.044616: 4990
2026-02-07 11:11:08.045237: 4981
2026-02-07 11:11:09.046381: 5017
2026-02-07 11:11:10.047565: 5053
2026-02-07 11:11:11.048746: 5026
2026-02-07 11:11:12.049236: 4954
2026-02-07 11:11:13.050353: 4891
2026-02-07 11:11:14.051475: 5026
2026-02-07 11:11:15.052593: 5053
2026-02-07 11:11:16.053236: 5017
2026-02-07 11:11:17.054358: 5017
2026-02-07 11:11:18.055488: 4981
2026-02-07 11:11:19.056607: 4990
2026-02-07 11:11:20.057233: 5017
2026-02-07 11:11:21.058349: 5017
2026-02-07 11:11:22.059533: 4981
2026-02-07 11:11:23.060712: 4954
2026-02-07 11:11:24.061295: 5017
2026-02-07 11:11:25.062439: 4990
2026-02-07 11:11:26.063594: 4954
2026-02-07 11:11:27.064768: 4990
2026-02-07 11:11:28.065232: 4990
2026-02-07 11:11:29.066378: 5017
2026-02-07 11:11:30.067495: 4891
2026-02-07 11:11:31.068613: 4981
2026-02-07 11:11:32.069299: 5017
2026-02-07 11:11:33.070452: 4981
2026-02-07 11:11:34.071570: 5053
2026-02-07 11:11:35.072690: 5062
2026-02-07 11:11:36.073234: 4981
2026-02-07 11:11:37.074351: 5026
2026-02-07 11:11:38.075471: 5017
2026-02-07 11:11:39.076606: 4954
2026-02-07 11:11:40.077298: 4990
2026-02-07 11:11:41.078415: 4990
2026-02-07 11:11:42.079538: 5017
2026-02-07 11:11:43.080666: 4981
2026-02-07 11:11:44.081240: 5017
2026-02-07 11:11:45.082360: 5017
2026-02-07 11:11:46.083543: 4981
2026-02-07 11:11:47.084662: 5089
2026-02-07 11:11:48.085268: 4918
2026-02-07 11:11:49.086386: 5053
2026-02-07 11:11:50.087524: 4981
2026-02-07 11:11:51.088695: 5017
2026-02-07 11:11:52.089238: 4990
2026-02-07 11:11:53.090357: 5026
2026-02-07 11:11:54.091476: 5017
2026-02-07 11:11:55.092592: 4990
2026-02-07 11:11:56.093295: 4981
2026-02-07 11:11:57.094462: 4990
2026-02-07 11:11:58.095580: 5026
2026-02-07 11:11:59.096697: 4990
2026-02-07 11:12:00.097297: 5017
2026-02-07 11:12:01.098493: 5017
2026-02-07 11:12:02.099625: 4990
2026-02-07 11:12:03.100800: 5026
2026-02-07 11:12:04.101233: 4990
2026-02-07 11:12:05.102424: 4864
2026-02-07 11:12:06.103542: 4954
2026-02-07 11:12:07.104726: 4990
2026-02-07 11:12:08.105261: 5017
2026-02-07 11:12:09.106382: 5026
2026-02-07 11:12:10.107559: 5017
2026-02-07 11:12:11.108676: 5017
2026-02-07 11:12:12.109264: 5017
2026-02-07 11:12:13.110389: 4981
2026-02-07 11:12:14.111517: 4891
2026-02-07 11:12:15.112634: 5017
2026-02-07 11:12:16.113235: 4981
2026-02-07 11:12:17.114351: 5026
2026-02-07 11:12:18.115484: 4981
2026-02-07 11:12:19.116694: 5017
2026-02-07 11:12:20.117237: 5017
2026-02-07 11:12:21.118355: 5017
2026-02-07 11:12:22.119476: 5089
2026-02-07 11:12:23.120655: 4981
2026-02-07 11:12:24.121296: 5053
2026-02-07 11:12:25.122459: 5017
2026-02-07 11:12:26.123578: 4990
2026-02-07 11:12:27.124696: 4981
2026-02-07 11:12:28.125242: 4990
2026-02-07 11:12:29.126377: 5026
2026-02-07 11:12:30.127515: 5026
2026-02-07 11:12:31.128691: 4927
2026-02-07 11:12:32.129234: 4981
2026-02-07 11:12:33.130351: 4990
2026-02-07 11:12:34.131468: 5053
2026-02-07 11:12:35.132608: 5053
2026-02-07 11:12:36.133234: 5026
2026-02-07 11:12:37.134372: 5026
2026-02-07 11:12:38.135492: 5017
2026-02-07 11:12:39.136616: 5017
2026-02-07 11:12:40.137235: 4891
2026-02-07 11:12:41.138396: 5017
2026-02-07 11:12:42.139505: 5017
2026-02-07 11:12:43.140656: 4981
2026-02-07 11:12:44.141237: 5017
2026-02-07 11:12:45.142359: 5062
2026-02-07 11:12:46.143484: 4981
2026-02-07 11:12:47.144612: 5017
2026-02-07 11:12:48.145289: 4990
2026-02-07 11:12:49.146408: 5017
2026-02-07 11:12:50.147529: 4981
2026-02-07 11:12:51.148653: 5017
2026-02-07 11:12:52.149234: 4990
2026-02-07 11:12:53.150367: 5053
2026-02-07 11:12:54.151545: 5017
2026-02-07 11:12:55.152729: 4990
2026-02-07 11:12:56.153300: 5053
2026-02-07 11:12:57.154420: 5062
2026-02-07 11:12:58.155539: 5053
2026-02-07 11:12:59.156661: 4990
2026-02-07 11:13:00.157283: 5017
2026-02-07 11:13:01.158406: 4981
2026-02-07 11:13:02.159568: 5017
2026-02-07 11:13:03.160690: 5017
2026-02-07 11:13:04.161235: 4990
2026-02-07 11:13:05.162358: 5017
2026-02-07 11:13:06.163540: 4891
2026-02-07 11:13:07.164657: 5017
2026-02-07 11:13:08.165234: 5026
2026-02-07 11:13:09.166438: 5017
2026-02-07 11:13:10.167616: 4990
2026-02-07 11:13:11.168742: 4990
2026-02-07 11:13:12.169293: 5017
2026-02-07 11:13:13.170413: 5017
2026-02-07 11:13:14.171529: 4981
2026-02-07 11:13:15.172649: 4981
2026-02-07 11:13:16.173235: 5017
2026-02-07 11:13:17.174355: 5026
2026-02-07 11:13:18.175472: 5053
2026-02-07 11:13:19.176591: 5017
2026-02-07 11:13:20.177237: 5017
2026-02-07 11:13:21.178409: 4990
2026-02-07 11:13:22.179532: 4981
2026-02-07 11:13:23.180648: 5017
2026-02-07 11:13:24.181232: 5026
2026-02-07 11:13:25.182347: 5026
2026-02-07 11:13:26.183463: 4990
2026-02-07 11:13:27.184632: 5026
2026-02-07 11:13:28.185293: 4990
2026-02-07 11:13:29.186497: 5017
2026-02-07 11:13:30.187626: 4981
2026-02-07 11:13:31.188745: 4990
2026-02-07 11:13:32.189295: 4891
2026-02-07 11:13:33.190441: 5017
2026-02-07 11:13:34.191600: 5053
2026-02-07 11:13:35.192733: 4990
2026-02-07 11:13:36.193232: 5053
2026-02-07 11:13:37.194352: 4990
2026-02-07 11:13:38.195467: 5017
2026-02-07 11:13:39.196585: 5062
2026-02-07 11:13:40.197234: 4981
2026-02-07 11:13:41.198365: 4954
2026-02-07 11:13:42.199486: 4990
2026-02-07 11:13:43.200605: 4981
2026-02-07 11:13:44.201238: 5017
2026-02-07 11:13:45.202355: 5026
2026-02-07 11:13:46.203472: 5026
2026-02-07 11:13:47.204595: 5017
2026-02-07 11:13:48.205236: 5026
2026-02-07 11:13:49.206393: 5017
2026-02-07 11:13:50.207549: 5017
2026-02-07 11:13:51.208672: 4981
2026-02-07 11:13:52.209281: 5062
2026-02-07 11:13:53.210397: 5053
2026-02-07 11:13:54.211518: 5053
2026-02-07 11:13:55.212646: 5053
2026-02-07 11:13:56.213307: 5017
2026-02-07 11:13:57.214421: 5053
2026-02-07 11:13:58.215597: 5017
2026-02-07 11:13:59.216715: 5017
2026-02-07 11:14:00.217231: 5053
2026-02-07 11:14:01.218361: 4981
2026-02-07 11:14:02.219478: 5026
2026-02-07 11:14:03.220629: 4981
2026-02-07 11:14:04.221237: 5017
2026-02-07 11:14:05.222356: 4990
2026-02-07 11:14:06.223475: 4954
2026-02-07 11:14:07.224595: 4927
2026-02-07 11:14:08.225275: 5017
2026-02-07 11:14:09.226397: 5017
2026-02-07 11:14:10.227514: 4990
2026-02-07 11:14:11.228636: 5017
2026-02-07 11:14:12.229238: 5017
2026-02-07 11:14:13.229806: 4981
2026-02-07 11:14:14.230938: 5053
2026-02-07 11:14:15.232062: 5053
2026-02-07 11:14:16.233201: 4954
2026-02-07 11:14:17.234377: 5026
2026-02-07 11:14:18.235533: 5017
2026-02-07 11:14:19.236650: 4990
2026-02-07 11:14:20.237240: 4990
2026-02-07 11:14:21.238360: 5026
2026-02-07 11:14:22.239479: 5017
2026-02-07 11:14:23.240614: 4990
2026-02-07 11:14:24.241305: 5017
2026-02-07 11:14:25.242456: 5026
2026-02-07 11:14:26.243580: 5053
2026-02-07 11:14:27.244696: 5062
2026-02-07 11:14:28.245242: 4981
2026-02-07 11:14:29.246363: 5053
2026-02-07 11:14:30.247487: 5017
2026-02-07 11:14:31.248604: 5026
2026-02-07 11:14:32.249301: 5026
2026-02-07 11:14:33.250418: 5053
2026-02-07 11:14:34.251565: 4990
2026-02-07 11:14:35.252748: 5062
2026-02-07 11:14:36.253246: 5053
2026-02-07 11:14:37.254372: 5026
2026-02-07 11:14:38.255540: 5026
2026-02-07 11:14:39.257407: 5026
2026-02-07 11:14:40.262150: 5026
2026-02-07 11:14:41.263273: 5017
2026-02-07 11:14:42.264391: 4954
2026-02-07 11:14:43.265235: 4990
2026-02-07 11:14:44.266357: 5053
2026-02-07 11:14:45.267490: 5089
2026-02-07 11:14:46.268686: 5026
2026-02-07 11:14:47.269236: 5053
2026-02-07 11:14:48.270358: 5017
2026-02-07 11:14:49.271479: 5017
2026-02-07 11:14:50.272602: 5026
2026-02-07 11:14:51.273256: 4864
2026-02-07 11:14:52.274434: 4672
2026-02-07 11:14:53.275551: 4963
2026-02-07 11:14:54.276686: 5026
2026-02-07 11:14:55.277299: 4954
2026-02-07 11:14:56.278416: 4990
2026-02-07 11:14:57.279535: 5017
2026-02-07 11:14:58.280650: 5017
2026-02-07 11:14:59.281294: 5053
2026-02-07 11:15:00.282498: 5026
2026-02-07 11:15:01.283625: 5053
2026-02-07 11:15:02.284742: 4990
2026-02-07 11:15:03.285231: 5053
2026-02-07 11:15:04.286348: 4954
2026-02-07 11:15:05.287463: 4981
2026-02-07 11:15:06.288597: 5017
2026-02-07 11:15:07.289235: 5053
2026-02-07 11:15:08.290371: 5053
2026-02-07 11:15:09.291525: 5053
2026-02-07 11:15:10.292646: 5053
2026-02-07 11:15:11.293234: 5062
2026-02-07 11:15:12.294379: 5026
2026-02-07 11:15:13.295497: 5017
2026-02-07 11:15:14.296620: 5026
2026-02-07 11:15:15.297302: 4981
2026-02-07 11:15:16.298421: 5017
2026-02-07 11:15:17.299563: 5017
2026-02-07 11:15:18.300687: 5017
2026-02-07 11:15:19.301232: 5017
2026-02-07 11:15:20.302379: 4990
2026-02-07 11:15:21.303543: 5017
2026-02-07 11:15:22.304659: 4981
2026-02-07 11:15:23.305268: 5017
2026-02-07 11:15:24.306419: 5017
2026-02-07 11:15:25.307553: 5053
2026-02-07 11:15:26.308682: 5017
2026-02-07 11:15:27.309237: 5026
2026-02-07 11:15:28.310357: 4981
2026-02-07 11:15:29.311480: 4954
2026-02-07 11:15:30.312629: 4954
2026-02-07 11:15:31.313274: 4990
2026-02-07 11:15:32.314389: 4981
2026-02-07 11:15:33.315505: 5017
2026-02-07 11:15:34.316622: 5017
2026-02-07 11:15:35.317295: 5017
2026-02-07 11:15:36.318444: 5053
2026-02-07 11:15:37.319560: 5062
2026-02-07 11:15:38.320710: 5017
2026-02-07 11:15:39.321237: 4954
2026-02-07 11:15:40.322421: 4990
2026-02-07 11:15:41.323548: 5053
2026-02-07 11:15:42.324755: 5026
2026-02-07 11:15:43.325233: 5026
2026-02-07 11:15:44.326408: 5053
2026-02-07 11:15:45.327535: 4981
2026-02-07 11:15:46.328656: 5017
2026-02-07 11:15:47.329236: 4981
2026-02-07 11:15:48.330359: 5017
2026-02-07 11:15:49.331474: 5017
2026-02-07 11:15:50.332672: 5053
2026-02-07 11:15:51.333236: 4954
2026-02-07 11:15:52.334352: 5026
2026-02-07 11:15:53.335469: 5053
2026-02-07 11:15:54.336601: 5026
2026-02-07 11:15:55.337232: 5026
2026-02-07 11:15:56.338349: 4990
2026-02-07 11:15:57.339470: 5026
2026-02-07 11:15:58.340622: 5017
2026-02-07 11:15:59.341238: 4990
2026-02-07 11:16:00.342391: 4990
2026-02-07 11:16:01.343543: 5017
2026-02-07 11:16:02.344659: 5053
2026-02-07 11:16:03.345234: 4990
2026-02-07 11:16:04.346358: 5053
2026-02-07 11:16:05.347476: 4954
2026-02-07 11:16:06.348596: 4990
2026-02-07 11:16:07.349234: 4981
2026-02-07 11:16:08.350359: 5017
2026-02-07 11:16:09.351481: 5053
2026-02-07 11:16:10.352664: 5017
2026-02-07 11:16:11.353298: 5017
2026-02-07 11:16:12.354414: 5062
2026-02-07 11:16:13.355531: 5053
2026-02-07 11:16:14.356667: 4954
2026-02-07 11:16:15.357234: 4990
2026-02-07 11:16:16.358348: 5017
2026-02-07 11:16:17.359465: 5017
2026-02-07 11:16:18.360652: 5026
2026-02-07 11:16:19.361238: 5053
2026-02-07 11:16:20.362374: 5017
2026-02-07 11:16:21.363570: 5026
2026-02-07 11:16:22.364688: 5062
2026-02-07 11:16:23.365260: 5053
2026-02-07 11:16:24.366377: 5017
2026-02-07 11:16:25.367501: 5062
2026-02-07 11:16:26.368620: 5017
2026-02-07 11:16:27.369238: 5053
2026-02-07 11:16:28.370352: 5017
2026-02-07 11:16:29.371506: 4981
2026-02-07 11:16:30.372624: 5026
2026-02-07 11:16:31.373232: 4990
2026-02-07 11:16:32.374348: 4990
2026-02-07 11:16:33.375472: 5017
2026-02-07 11:16:34.376593: 5017
2026-02-07 11:16:35.377248: 5053
2026-02-07 11:16:36.378369: 5017
2026-02-07 11:16:37.379499: 5017
2026-02-07 11:16:38.380682: 5062
2026-02-07 11:16:39.381233: 5053
2026-02-07 11:16:40.382349: 4855
2026-02-07 11:16:41.383470: 4981
2026-02-07 11:16:42.384598: 4990
2026-02-07 11:16:43.385248: 5062
2026-02-07 11:16:44.386380: 5017
2026-02-07 11:16:45.387503: 5017
2026-02-07 11:16:46.388624: 5017
2026-02-07 11:16:47.389251: 4990
2026-02-07 11:16:48.390371: 4981
2026-02-07 11:16:49.391487: 4891
2026-02-07 11:16:50.392659: 4981
2026-02-07 11:16:51.393289: 4990
2026-02-07 11:16:52.394408: 5026
2026-02-07 11:16:53.395527: 5017
2026-02-07 11:16:54.396649: 5017
2026-02-07 11:16:55.397231: 5062
2026-02-07 11:16:56.398350: 5053
2026-02-07 11:16:57.399468: 5053
2026-02-07 11:16:58.400623: 5089
2026-02-07 11:16:59.401234: 5017
2026-02-07 11:17:00.402426: 5026
2026-02-07 11:17:01.403545: 5026
2026-02-07 11:17:02.404663: 5053
2026-02-07 11:17:03.405293: 5053
2026-02-07 11:17:04.406407: 5017
2026-02-07 11:17:05.407585: 4981
2026-02-07 11:17:06.408701: 5053
2026-02-07 11:17:07.409233: 5026
2026-02-07 11:17:08.410354: 4981
2026-02-07 11:17:09.411475: 4981
2026-02-07 11:17:10.412595: 4990
2026-02-07 11:17:11.413232: 5026
2026-02-07 11:17:12.414347: 5017
2026-02-07 11:17:13.415484: 5017
2026-02-07 11:17:14.416602: 4990
2026-02-07 11:17:15.417232: 4990
2026-02-07 11:17:16.418371: 5026
2026-02-07 11:17:17.419491: 4990
2026-02-07 11:17:18.420609: 5017
2026-02-07 11:17:19.421267: 5062
2026-02-07 11:17:20.422421: 5017
2026-02-07 11:17:21.423540: 5017
2026-02-07 11:17:22.424676: 4981
2026-02-07 11:17:23.425237: 5053
2026-02-07 11:17:24.426364: 4927
2026-02-07 11:17:25.427481: 4954
2026-02-07 11:17:26.428600: 4954
2026-02-07 11:17:27.429233: 4954
2026-02-07 11:17:28.430355: 5017
2026-02-07 11:17:29.431474: 5026
2026-02-07 11:17:30.432597: 5053
2026-02-07 11:17:31.433237: 5026
2026-02-07 11:17:32.434358: 5053
2026-02-07 11:17:33.435536: 4963
2026-02-07 11:17:34.436656: 4990
2026-02-07 11:17:35.437231: 5017
2026-02-07 11:17:36.438361: 5017
2026-02-07 11:17:37.439478: 5026
2026-02-07 11:17:38.440597: 4990
2026-02-07 11:17:39.441302: 5017
2026-02-07 11:17:40.442419: 4990
2026-02-07 11:17:41.443546: 5026
2026-02-07 11:17:42.444665: 5026
2026-02-07 11:17:43.445251: 5017
2026-02-07 11:17:44.446367: 5062
2026-02-07 11:17:45.447550: 5053
2026-02-07 11:17:46.448701: 5062
2026-02-07 11:17:47.449284: 5026
2026-02-07 11:17:48.450420: 5026
2026-02-07 11:17:49.451533: 5053
2026-02-07 11:17:50.452653: 5053
2026-02-07 11:17:51.453237: 5026
2026-02-07 11:17:52.454353: 5017
2026-02-07 11:17:53.455467: 5017
2026-02-07 11:17:54.456586: 5017
2026-02-07 11:17:55.457239: 5017
2026-02-07 11:17:56.458358: 5017
2026-02-07 11:17:57.459539: 5053
2026-02-07 11:17:58.460656: 5017
2026-02-07 11:17:59.461236: 4927
2026-02-07 11:18:00.462355: 5026
2026-02-07 11:18:01.463499: 5053
2026-02-07 11:18:02.464620: 5062
2026-02-07 11:18:03.465238: 5053
2026-02-07 11:18:04.466355: 5017
2026-02-07 11:18:05.467472: 5089
2026-02-07 11:18:06.468592: 5026
2026-02-07 11:18:07.469233: 5026
2026-02-07 11:18:08.470350: 4927
2026-02-07 11:18:09.471548: 5017
2026-02-07 11:18:10.472664: 4990
2026-02-07 11:18:11.473260: 4981
2026-02-07 11:18:12.474398: 5017
2026-02-07 11:18:13.475513: 5026
2026-02-07 11:18:14.476630: 5062
2026-02-07 11:18:15.477235: 5053
2026-02-07 11:18:16.478355: 5053
2026-02-07 11:18:17.479521: 4954
2026-02-07 11:18:18.480642: 5026
2026-02-07 11:18:19.481245: 5053
2026-02-07 11:18:20.482391: 5026
2026-02-07 11:18:21.483570: 5062
2026-02-07 11:18:22.484692: 5062
2026-02-07 11:18:23.485240: 5062
2026-02-07 11:18:24.486355: 5089
2026-02-07 11:18:25.487501: 5062
2026-02-07 11:18:26.488679: 5053
2026-02-07 11:18:27.489244: 5017
2026-02-07 11:18:28.489447: 5026
2026-02-07 11:18:29.493665: 5053
2026-02-07 11:18:30.498138: 5017
2026-02-07 11:18:31.501807: 5017
2026-02-07 11:18:32.505997: 5026
2026-02-07 11:18:33.509416: 5053
2026-02-07 11:18:34.513811: 5017
2026-02-07 11:18:35.518832: 5053
2026-02-07 11:18:36.521299: 5053
2026-02-07 11:18:37.522405: 5053
2026-02-07 11:18:38.523507: 5017
2026-02-07 11:18:39.524624: 4990
2026-02-07 11:18:40.525262: 5053
2026-02-07 11:18:41.526376: 5053
2026-02-07 11:18:42.527488: 4981
2026-02-07 11:18:43.528605: 4891
2026-02-07 11:18:44.529310: 5017
2026-02-07 11:18:45.530413: 5026
2026-02-07 11:18:46.531528: 5017
2026-02-07 11:18:47.532691: 5026
2026-02-07 11:18:48.533236: 5017
2026-02-07 11:18:49.534335: 5026
2026-02-07 11:18:50.535505: 5053
2026-02-07 11:18:51.536632: 5017
2026-02-07 11:18:52.537287: 4891
2026-02-07 11:18:53.538487: 5026
2026-02-07 11:18:54.539637: 4981
2026-02-07 11:18:55.540823: 5026
2026-02-07 11:18:56.541257: 5026
2026-02-07 11:18:57.542377: 5017
2026-02-07 11:18:58.543554: 5017
2026-02-07 11:18:59.544671: 5017
2026-02-07 11:19:00.545243: 4981
2026-02-07 11:19:01.546353: 4954
2026-02-07 11:19:02.547536: 5026
2026-02-07 11:19:03.548650: 5089
2026-02-07 11:19:04.549241: 4990
2026-02-07 11:19:05.550357: 5017
2026-02-07 11:19:06.551478: 5017
2026-02-07 11:19:07.552592: 5017
2026-02-07 11:19:08.553235: 4990
2026-02-07 11:19:09.554348: 5026
2026-02-07 11:19:10.555466: 5053
2026-02-07 11:19:11.556583: 5026
2026-02-07 11:19:12.557235: 5053
2026-02-07 11:19:13.558346: 5017
2026-02-07 11:19:14.559467: 5026
2026-02-07 11:19:15.560623: 5017
2026-02-07 11:19:16.561303: 5062
2026-02-07 11:19:17.562456: 5053
2026-02-07 11:19:18.563578: 5062
2026-02-07 11:19:19.564700: 5017
2026-02-07 11:19:20.565243: 5053
2026-02-07 11:19:21.566362: 5053
2026-02-07 11:19:22.567477: 4981
2026-02-07 11:19:23.568600: 5017
2026-02-07 11:19:24.569238: 5053
2026-02-07 11:19:25.570356: 5017
2026-02-07 11:19:26.571487: 5053
2026-02-07 11:19:27.572630: 5026
2026-02-07 11:19:28.573235: 5017
2026-02-07 11:19:29.574367: 5017
2026-02-07 11:19:30.575488: 5062
2026-02-07 11:19:31.576609: 5053
2026-02-07 11:19:32.577244: 5053
2026-02-07 11:19:33.578410: 5026
2026-02-07 11:19:34.579520: 5026
2026-02-07 11:19:35.580646: 5017
2026-02-07 11:19:36.581242: 5026
2026-02-07 11:19:37.582409: 5017
2026-02-07 11:19:38.583610: 5053
2026-02-07 11:19:39.584728: 4981
2026-02-07 11:19:40.585293: 5017
2026-02-07 11:19:41.586450: 5053
2026-02-07 11:19:42.587564: 4990
2026-02-07 11:19:43.588680: 5053
2026-02-07 11:19:44.589240: 4990
2026-02-07 11:19:45.590404: 5017
2026-02-07 11:19:46.591514: 4981
2026-02-07 11:19:47.592625: 5026
2026-02-07 11:19:48.593235: 4927
2026-02-07 11:19:49.594353: 4981
2026-02-07 11:19:50.595483: 5026
2026-02-07 11:19:51.596656: 5017
2026-02-07 11:19:52.597287: 5062
2026-02-07 11:19:53.598405: 5053
2026-02-07 11:19:54.599531: 5062
2026-02-07 11:19:55.600646: 5026
2026-02-07 11:19:56.601228: 4990
2026-02-07 11:19:57.602340: 4927
2026-02-07 11:19:58.603493: 5062
2026-02-07 11:19:59.604602: 5017
2026-02-07 11:20:00.605230: 5062
2026-02-07 11:20:01.606350: 4990
2026-02-07 11:20:02.607470: 5017
2026-02-07 11:20:03.608586: 5053
2026-02-07 11:20:04.609233: 5017
2026-02-07 11:20:05.610337: 5089
2026-02-07 11:20:06.611489: 5026
2026-02-07 11:20:07.612598: 5017
2026-02-07 11:20:08.613234: 5017
2026-02-07 11:20:09.614337: 4981
2026-02-07 11:20:10.615505: 5053
2026-02-07 11:20:11.616671: 5017
2026-02-07 11:20:12.617235: 5053
2026-02-07 11:20:13.618396: 5026
2026-02-07 11:20:14.619521: 4990
2026-02-07 11:20:15.620674: 5026
2026-02-07 11:20:16.621228: 5017
